time,pressure,pressure_reference,platen,platen_reference,edge_ux,edge_ux_reference
1.439999999999999961e-02,5.055754222331499840e-05,5.056658671312130025e-05,-4.432383367158899596e-06,-4.432523777589432948e-06,2.234283299952400056e-05,2.234142889077234546e-05
1.460000000000000013e-02,5.056042072371999953e-05,5.056951620325818124e-05,-4.434195764218200056e-06,-4.434334867441717097e-06,2.232470902902099999e-05,2.232331799224950567e-05
1.480000000000000066e-02,5.056243195985199673e-05,5.057156753251545680e-05,-4.435996914241500098e-06,-4.436134735770387560e-06,2.230669752804600040e-05,2.230531930896279257e-05
1.499999999999999944e-02,5.056357351462399913e-05,5.057273832101617821e-05,-4.437787045687799657e-06,-4.437923610185397079e-06,2.228879621368500113e-05,2.228743056481270754e-05
1.519999999999999997e-02,5.056384361106300166e-05,5.057302684053973795e-05,-4.439566379429399895e-06,-4.439701710728445463e-06,2.227100287616600124e-05,2.226964955938222032e-05
1.540000000000000049e-02,5.056324106217499945e-05,5.057243199606363261e-05,-4.441335128987199635e-06,-4.441469250220402002e-06,2.225331538101300093e-05,2.225197416446265323e-05
1.559999999999999928e-02,5.056176527791100031e-05,5.057095330635877161e-05,-4.443093501054900339e-06,-4.443226434588460091e-06,2.223573166036700037e-05,2.223440232078207065e-05
1.580000000000000154e-02,5.055941623331300226e-05,5.056859088382515311e-05,-4.444841695659300314e-06,-4.444973463174458916e-06,2.221824971451300028e-05,2.221693203492208579e-05
1.600000000000000033e-02,5.055619446287299806e-05,5.056534541373812025e-05,-4.446579906455500094e-06,-4.446710529025674944e-06,2.220086760607199857e-05,2.219956137640992551e-05
1.619999999999999912e-02,5.055210104161000169e-05,5.056121813305839541e-05,-4.448308321176599855e-06,-4.448437819169289399e-06,2.218358345941699847e-05,2.218228847497378265e-05
1.640000000000000138e-02,5.054713754645200020e-05,5.055621080894414862e-05,-4.450027121647700026e-06,-4.450155514871626085e-06,2.216639545457600092e-05,2.216511151795040732e-05
1.660000000000000017e-02,5.054130604493099803e-05,5.055032571708896336e-05,-4.451736484244500165e-06,-4.451863791883189544e-06,2.214930182859700165e-05,2.214802874783478628e-05
1.679999999999999896e-02,5.053460909029199803e-05,5.054356561999630889e-05,-4.453436579921699985e-06,-4.453562820670420896e-06,2.213230087170499921e-05,2.213103845996246768e-05
1.700000000000000122e-02,5.052704968691099758e-05,5.053593374528858497e-05,-4.455127574713300201e-06,-4.455252766635067514e-06,2.211539092366999909e-05,2.211413900031599980e-05
1.720000000000000001e-02,5.051863127243300176e-05,5.052743376413784123e-05,-4.456809629555799655e-06,-4.456933790321933947e-06,2.209857037563599835e-05,2.209732876344733886e-05
1.739999999999999880e-02,5.050935769924300145e-05,5.051806976989426176e-05,-4.458482900868999875e-06,-4.458606047615773034e-06,2.208183766213900117e-05,2.208060619050894460e-05
