id,p,ux,uy,x,y,z
0.66,5.9520755503338e-05,3.5722881479425e-05,0,0.66,0,0
0.67,5.9883941587714e-05,3.6279978232089e-05,0,0.67,0,0
0.68,6.0247127672089e-05,3.683833081821e-05,0,0.68,0,0
0.69,6.0610313756465e-05,3.7397939237788e-05,0,0.69,0,0
0.7,6.0973499840841e-05,3.7958803490822e-05,0,0.7,0,0
0.71,6.1336685925217e-05,3.8520923577312e-05,0,0.71,0,0
0.72,6.1699872009593e-05,3.908429949726e-05,0,0.72,0,0
0.73,6.2063058093968e-05,3.9648931250664e-05,0,0.73,0,0
0.74,6.2426244178344e-05,4.0214818837524e-05,0,0.74,0,0
0.75,6.278943026272e-05,4.0781962257842e-05,0,0.75,0,0
0.76,6.0277853052211e-05,4.1345391299263e-05,0,0.76,0,0
0.77,5.7766275841703e-05,4.1900135749436e-05,0,0.77,0,0
0.78,5.5254698631194e-05,4.244619560836e-05,0,0.78,0,0
0.79,5.2743121420685e-05,4.2983570876035e-05,0,0.79,0,0
0.8,5.0231544210176e-05,4.3512261552461e-05,0,0.8,0,0
0.81,4.7719966999667e-05,4.4032267637639e-05,0,0.81,0,0
0.82,4.5208389789158e-05,4.4543589131567e-05,0,0.82,0,0
0.83,4.269681257865e-05,4.5046226034247e-05,0,0.83,0,0
0.84,4.0185235368141e-05,4.5540178345678e-05,0,0.84,0,0
0.85,3.7673658157632e-05,4.602544606586e-05,0,0.85,0,0
0.86,3.5162080947123e-05,4.6502029194794e-05,0,0.86,0,0
0.87,3.2650503736614e-05,4.6969927732479e-05,0,0.87,0,0
0.88,3.0138926526106e-05,4.7429141678914e-05,0,0.88,0,0
0.89,2.7627349315597e-05,4.7879671034101e-05,0,0.89,0,0
0.9,2.5115772105088e-05,4.832151579804e-05,0,0.9,0,0
0.91,2.2604194894579e-05,4.8754675970729e-05,0,0.91,0,0
0.92,2.009261768407e-05,4.917915155217e-05,0,0.92,0,0
0.93,1.7581040473562e-05,4.9594942542362e-05,0,0.93,0,0
0.94,1.5069463263053e-05,5.0002048941305e-05,0,0.94,0,0
0.95,1.2557886052544e-05,5.0400470748999e-05,0,0.95,0,0
0.96,1.0046308842035e-05,5.0790207965444e-05,0,0.96,0,0
0.97,7.5347316315264e-06,5.1171260590641e-05,0,0.97,0,0
0.98,5.0231544210176e-06,5.1543628624589e-05,0,0.98,0,0
0.99,2.5115772105088e-06,5.1907312067288e-05,0,0.99,0,0
1,1.3955935489491e-27,5.2262310918738e-05,0,1,0,0
