id,p,ux,uy,x,y,z
0.62,5.6450450699288e-05,3.3645305991623e-05,0,0.62,0,0
0.63,5.6535403476782e-05,3.4192370444143e-05,0,0.63,0,0
0.64,5.6620356254276e-05,3.4739728648391e-05,0,0.64,0,0
0.65,5.670530903177e-05,3.5287380604365e-05,0,0.65,0,0
0.66,5.6790261809265e-05,3.5835326312065e-05,0,0.66,0,0
0.67,5.6875214586759e-05,3.6383565771492e-05,0,0.67,0,0
0.68,5.6960167364253e-05,3.6932098982646e-05,0,0.68,0,0
0.69,5.7045120141747e-05,3.7480925945527e-05,0,0.69,0,0
0.7,5.7130072919241e-05,3.8030046660134e-05,0,0.7,0,0
0.71,5.7215025696736e-05,3.8579461126468e-05,0,0.71,0,0
0.72,5.729997847423e-05,3.9129169344529e-05,0,0.72,0,0
0.73,5.7384931251724e-05,3.9679171314316e-05,0,0.73,0,0
0.74,5.7469884029218e-05,4.022946703583e-05,0,0.74,0,0
0.75,5.7554836806712e-05,4.078005650907e-05,0,0.75,0,0
0.76,5.5252643334444e-05,4.1326812568676e-05,0,0.76,0,0
0.77,5.2950449862175e-05,4.1865608049085e-05,0,0.77,0,0
0.78,5.0648256389907e-05,4.2396442950297e-05,0,0.78,0,0
0.79,4.8346062917638e-05,4.2919317272312e-05,0,0.79,0,0
0.8,4.604386944537e-05,4.343423101513e-05,0,0.8,0,0
0.81,4.3741675973101e-05,4.3941184178751e-05,0,0.81,0,0
0.82,4.1439482500833e-05,4.4440176763175e-05,0,0.82,0,0
0.83,3.9137289028564e-05,4.4931208768402e-05,0,0.83,0,0
0.84,3.6835095556296e-05,4.5414280194431e-05,0,0.84,0,0
0.85,3.4532902084027e-05,4.5889391041264e-05,0,0.85,0,0
0.86,3.2230708611759e-05,4.63565413089e-05,0,0.86,0,0
0.87,2.992851513949e-05,4.6815730997338e-05,0,0.87,0,0
0.88,2.7626321667222e-05,4.726696010658e-05,0,0.88,0,0
0.89,2.5324128194953e-05,4.7710228636624e-05,0,0.89,0,0
0.9,2.3021934722685e-05,4.8145536587472e-05,0,0.9,0,0
0.91,2.0719741250416e-05,4.8572883959122e-05,0,0.91,0,0
0.92,1.8417547778148e-05,4.8992270751576e-05,0,0.92,0,0
0.93,1.6115354305879e-05,4.9403696964832e-05,0,0.93,0,0
0.94,1.3813160833611e-05,4.9807162598892e-05,0,0.94,0,0
0.95,1.1510967361342e-05,5.0202667653754e-05,0,0.95,0,0
0.96,9.208773889074e-06,5.0590212129419e-05,0,0.96,0,0
0.97,6.9065804168055e-06,5.0969796025888e-05,0,0.97,0,0
0.98,4.604386944537e-06,5.1341419343159e-05,0,0.98,0,0
0.99,2.3021934722685e-06,5.1705082081233e-05,0,0.99,0,0
1,3.9460564755387e-42,5.206078424011e-05,0,1,0,0
