id,p,ux,uy,x,y,z
0.33,4.3750021454633e-05,1.7457423646431e-05,0,0.33,0,0
0.34,4.37933693092e-05,1.7987355664017e-05,0,0.34,0,0
0.35,4.3836717163767e-05,1.8517452710346e-05,0,0.35,0,0
0.36,4.3880065018333e-05,1.9047714785418e-05,0,0.36,0,0
0.37,4.39234128729e-05,1.9578141889234e-05,0,0.37,0,0
0.38,4.3966760727467e-05,2.0108734021792e-05,0,0.38,0,0
0.39,4.4010108582034e-05,2.0639491183094e-05,0,0.39,0,0
0.4,4.40534564366e-05,2.1170413373139e-05,0,0.4,0,0
0.41,4.4096804291167e-05,2.1701500591927e-05,0,0.41,0,0
0.42,4.4140152145734e-05,2.2232752839458e-05,0,0.42,0,0
0.43,4.41835000003e-05,2.2764170115732e-05,0,0.43,0,0
0.44,4.4226847854867e-05,2.3295752420749e-05,0,0.44,0,0
0.45,4.4270195709434e-05,2.382749975451e-05,0,0.45,0,0
0.46,4.4313543564001e-05,2.4359412117013e-05,0,0.46,0,0
0.47,4.4356891418567e-05,2.489148950826e-05,0,0.47,0,0
0.48,4.4400239273134e-05,2.542373192825e-05,0,0.48,0,0
0.49,4.4443587127701e-05,2.5956139376983e-05,0,0.49,0,0
0.5,4.4486934982267e-05,2.6488711854459e-05,0,0.5,0,0
0.51,4.4397598106782e-05,2.7021196790329e-05,0,0.51,0,0
0.52,4.4308261231296e-05,2.7553341613566e-05,0,0.52,0,0
0.53,4.4218924355811e-05,2.808514632417e-05,0,0.53,0,0
0.54,4.4129587480325e-05,2.8616610922142e-05,0,0.54,0,0
0.55,4.404025060484e-05,2.9147735407481e-05,0,0.55,0,0
0.56,4.3950913729354e-05,2.9678519780187e-05,0,0.56,0,0
0.57,4.3861576853869e-05,3.0208964040261e-05,0,0.57,0,0
0.58,4.3772239978383e-05,3.0739068187702e-05,0,0.58,0,0
0.59,4.3682903102898e-05,3.126883222251e-05,0,0.59,0,0
0.6,4.3593566227412e-05,3.1798256144686e-05,0,0.6,0,0
0.61,4.3504229351927e-05,3.2327339954229e-05,0,0.61,0,0
0.62,4.3414892476441e-05,3.285608365114e-05,0,0.62,0,0
0.63,4.3325555600956e-05,3.3384487235418e-05,0,0.63,0,0
0.64,4.323621872547e-05,3.3912550707063e-05,0,0.64,0,0
0.65,4.3146881849985e-05,3.4440274066076e-05,0,0.65,0,0
0.66,4.3057544974499e-05,3.4967657312456e-05,0,0.66,0,0
0.67,4.2968208099014e-05,3.5494700446204e-05,0,0.67,0,0
0.68,4.2878871223528e-05,3.6021403467318e-05,0,0.68,0,0
0.69,4.2789534348042e-05,3.6547766375801e-05,0,0.69,0,0
0.7,4.2700197472557e-05,3.707378917165e-05,0,0.7,0,0
0.71,4.2610860597071e-05,3.7599471854867e-05,0,0.71,0,0
0.72,4.2521523721586e-05,3.8124814425451e-05,0,0.72,0,0
0.73,4.24321868461e-05,3.8649816883403e-05,0,0.73,0,0
0.74,4.2342849970615e-05,3.9174479228722e-05,0,0.74,0,0
0.75,4.2253513095129e-05,3.9698801461408e-05,0,0.75,0,0
0.76,4.0563372571324e-05,4.0219736387883e-05,0,0.76,0,0
0.77,3.8873232047519e-05,4.0734236814708e-05,0,0.77,0,0
0.78,3.7183091523714e-05,4.1242302741885e-05,0,0.78,0,0
0.79,3.5492950999909e-05,4.1743934169412e-05,0,0.79,0,0
0.8,3.3802810476103e-05,4.2239131097291e-05,0,0.8,0,0
0.81,3.2112669952298e-05,4.272789352552e-05,0,0.81,0,0
0.82,3.0422529428493e-05,4.32102214541e-05,0,0.82,0,0
0.83,2.8732388904688e-05,4.3686114883032e-05,0,0.83,0,0
0.84,2.7042248380883e-05,4.4155573812315e-05,0,0.84,0,0
0.85,2.5352107857078e-05,4.4618598241948e-05,0,0.85,0,0
0.86,2.3661967333272e-05,4.5075188171933e-05,0,0.86,0,0
0.87,2.1971826809467e-05,4.5525343602268e-05,0,0.87,0,0
0.88,2.0281686285662e-05,4.5969064532955e-05,0,0.88,0,0
0.89,1.8591545761857e-05,4.6406350963993e-05,0,0.89,0,0
0.9,1.6901405238052e-05,4.6837202895381e-05,0,0.9,0,0
0.91,1.5211264714247e-05,4.7261620327121e-05,0,0.91,0,0
0.92,1.3521124190441e-05,4.7679603259212e-05,0,0.92,0,0
0.93,1.1830983666636e-05,4.8091151691653e-05,0,0.93,0,0
0.94,1.0140843142831e-05,4.8496265624446e-05,0,0.94,0,0
0.95,8.4507026190258e-06,4.889494505759e-05,0,0.95,0,0
0.96,6.7605620952207e-06,4.9287189991085e-05,0,0.96,0,0
0.97,5.0704215714155e-06,4.967300042493e-05,0,0.97,0,0
0.98,3.3802810476104e-06,5.0052376359127e-05,0,0.98,0,0
0.99,1.6901405238052e-06,5.0425317793675e-05,0,0.99,0,0
1,-7.9527148203732e-55,5.0791824728574e-05,0,1,0,0
