id,p,ux,uy,x,y,z
0.28,4.3392916804091e-05,1.4780176148611e-05,0,0.28,0,0
0.29,4.3411040373418e-05,1.5307915229063e-05,0,0.29,0,0
0.3,4.3429163942744e-05,1.5835723307322e-05,0,0.3,0,0
0.31,4.3447287512071e-05,1.6363600383387e-05,0,0.31,0,0
0.32,4.3465411081398e-05,1.6891546457259e-05,0,0.32,0,0
0.33,4.3483534650725e-05,1.7419561528937e-05,0,0.33,0,0
0.34,4.3501658220051e-05,1.7947645598422e-05,0,0.34,0,0
0.35,4.3519781789378e-05,1.8475798665714e-05,0,0.35,0,0
0.36,4.3537905358705e-05,1.9004020730812e-05,0,0.36,0,0
0.37,4.3556028928031e-05,1.9532311793716e-05,0,0.37,0,0
0.38,4.3574152497358e-05,2.0060671854427e-05,0,0.38,0,0
0.39,4.3592276066685e-05,2.0589100912945e-05,0,0.39,0,0
0.4,4.3610399636012e-05,2.1117598969269e-05,0,0.4,0,0
0.41,4.3628523205338e-05,2.16461660234e-05,0,0.41,0,0
0.42,4.3646646774665e-05,2.2174802075337e-05,0,0.42,0,0
0.43,4.3664770343992e-05,2.2703507125081e-05,0,0.43,0,0
0.44,4.3682893913319e-05,2.3232281172631e-05,0,0.44,0,0
0.45,4.3701017482645e-05,2.3761124217988e-05,0,0.45,0,0
0.46,4.3719141051972e-05,2.4290036261151e-05,0,0.46,0,0
0.47,4.3737264621299e-05,2.4819017302121e-05,0,0.47,0,0
0.48,4.3755388190626e-05,2.5348067340898e-05,0,0.48,0,0
0.49,4.3773511759952e-05,2.5877186377481e-05,0,0.49,0,0
0.5,4.3791635329279e-05,2.6406374411871e-05,0,0.5,0,0
0.51,4.3864044687482e-05,2.6935734780118e-05,0,0.51,0,0
0.52,4.3936454045685e-05,2.7465370816578e-05,0,0.52,0,0
0.53,4.4008863403887e-05,2.7995282521251e-05,0,0.53,0,0
0.54,4.408127276209e-05,2.8525469894136e-05,0,0.54,0,0
0.55,4.4153682120293e-05,2.9055932935235e-05,0,0.55,0,0
0.56,4.4226091478496e-05,2.9586671644547e-05,0,0.56,0,0
0.57,4.4298500836699e-05,3.0117686022072e-05,0,0.57,0,0
0.58,4.4370910194902e-05,3.064897606781e-05,0,0.58,0,0
0.59,4.4443319553104e-05,3.118054178176e-05,0,0.59,0,0
0.6,4.4515728911307e-05,3.1712383163924e-05,0,0.6,0,0
0.61,4.458813826951e-05,3.2244500214301e-05,0,0.61,0,0
0.62,4.4660547627713e-05,3.277689293289e-05,0,0.62,0,0
0.63,4.4732956985916e-05,3.3309561319693e-05,0,0.63,0,0
0.64,4.4805366344119e-05,3.3842505374709e-05,0,0.64,0,0
0.65,4.4877775702321e-05,3.4375725097937e-05,0,0.65,0,0
0.66,4.4950185060524e-05,3.4909220489379e-05,0,0.66,0,0
0.67,4.5022594418727e-05,3.5442991549033e-05,0,0.67,0,0
0.68,4.509500377693e-05,3.5977038276901e-05,0,0.68,0,0
0.69,4.5167413135133e-05,3.6511360672981e-05,0,0.69,0,0
0.7,4.5239822493336e-05,3.7045958737275e-05,0,0.7,0,0
0.71,4.5312231851538e-05,3.7580832469781e-05,0,0.71,0,0
0.72,4.5384641209741e-05,3.81159818705e-05,0,0.72,0,0
0.73,4.5457050567944e-05,3.8651406939433e-05,0,0.73,0,0
0.74,4.5529459926147e-05,3.9187107676578e-05,0,0.74,0,0
0.75,4.560186928435e-05,3.9723084081936e-05,0,0.75,0,0
0.76,4.3777794512976e-05,4.0255726123272e-05,0,0.76,0,0
0.77,4.1953719741602e-05,4.0781423766458e-05,0,0.77,0,0
0.78,4.0129644970228e-05,4.1300177011496e-05,0,0.78,0,0
0.79,3.8305570198854e-05,4.1811985858385e-05,0,0.79,0,0
0.8,3.648149542748e-05,4.2316850307125e-05,0,0.8,0,0
0.81,3.4657420656106e-05,4.2814770357716e-05,0,0.81,0,0
0.82,3.2833345884732e-05,4.3305746010158e-05,0,0.82,0,0
0.83,3.1009271113358e-05,4.3789777264451e-05,0,0.83,0,0
0.84,2.9185196341984e-05,4.4266864120595e-05,0,0.84,0,0
0.85,2.736112157061e-05,4.4737006578591e-05,0,0.85,0,0
0.86,2.5537046799236e-05,4.5200204638437e-05,0,0.86,0,0
0.87,2.3712972027862e-05,4.5656458300135e-05,0,0.87,0,0
0.88,2.1888897256488e-05,4.6105767563684e-05,0,0.88,0,0
0.89,2.0064822485114e-05,4.6548132429084e-05,0,0.89,0,0
0.9,1.824074771374e-05,4.6983552896334e-05,0,0.9,0,0
0.91,1.6416672942366e-05,4.7412028965437e-05,0,0.91,0,0
0.92,1.4592598170992e-05,4.783356063639e-05,0,0.92,0,0
0.93,1.2768523399618e-05,4.8248147909194e-05,0,0.93,0,0
0.94,1.0944448628244e-05,4.8655790783849e-05,0,0.94,0,0
0.95,9.1203738568699e-06,4.9056489260356e-05,0,0.95,0,0
0.96,7.296299085496e-06,4.9450243338713e-05,0,0.96,0,0
0.97,5.472224314122e-06,4.9837053018922e-05,0,0.97,0,0
0.98,3.648149542748e-06,5.0216918300982e-05,0,0.98,0,0
0.99,1.824074771374e-06,5.0589839184893e-05,0,0.99,0,0
1,6.0760301413124e-42,5.0955815670655e-05,0,1,0,0
