id,p,ux,uy,x,y,z
0.59,4.9676775411427e-05,1.5296234786742e-05,0,0.59,0,0
0.6,4.9534513549411e-05,1.5549389685606e-05,0,0.6,0,0
0.61,4.9392251687395e-05,1.580212753918e-05,0,0.61,0,0
0.62,4.9249989825379e-05,1.6054448347465e-05,0,0.62,0,0
0.63,4.9107727963363e-05,1.630635211046e-05,0,0.63,0,0
0.64,4.8965466101347e-05,1.6557838828166e-05,0,0.64,0,0
0.65,4.8823204239331e-05,1.6808908500582e-05,0,0.65,0,0
0.66,4.8680942377315e-05,1.7059561127709e-05,0,0.66,0,0
0.67,4.8538680515299e-05,1.7309796709546e-05,0,0.67,0,0
0.68,4.8396418653283e-05,1.7559615246093e-05,0,0.68,0,0
0.69,4.8254156791267e-05,1.7809016737351e-05,0,0.69,0,0
0.7,4.8111894929251e-05,1.8058001183319e-05,0,0.7,0,0
0.71,4.7969633067236e-05,1.8306568583997e-05,0,0.71,0,0
0.72,4.782737120522e-05,1.8554718939386e-05,0,0.72,0,0
0.73,4.7685109343204e-05,1.8802452249486e-05,0,0.73,0,0
0.74,4.7542847481188e-05,1.9049768514295e-05,0,0.74,0,0
0.75,4.7400585619172e-05,1.9296667733816e-05,0,0.75,0,0
0.76,4.5504562194405e-05,1.9540508713132e-05,0,0.76,0,0
0.77,4.3608538769638e-05,1.977865823956e-05,0,0.77,0,0
0.78,4.1712515344871e-05,2.00111163131e-05,0,0.78,0,0
0.79,3.9816491920104e-05,2.0237882933752e-05,0,0.79,0,0
0.8,3.7920468495337e-05,2.0458958101516e-05,0,0.8,0,0
0.81,3.6024445070571e-05,2.0674341816392e-05,0,0.81,0,0
0.82,3.4128421645804e-05,2.088403407838e-05,0,0.82,0,0
0.83,3.2232398221037e-05,2.1088034887479e-05,0,0.83,0,0
0.84,3.033637479627e-05,2.1286344243691e-05,0,0.84,0,0
0.85,2.8440351371503e-05,2.1478962147015e-05,0,0.85,0,0
0.86,2.6544327946736e-05,2.166588859745e-05,0,0.86,0,0
0.87,2.4648304521969e-05,2.1847123594997e-05,0,0.87,0,0
0.88,2.2752281097202e-05,2.2022667139657e-05,0,0.88,0,0
0.89,2.0856257672436e-05,2.2192519231428e-05,0,0.89,0,0
0.9,1.8960234247669e-05,2.2356679870311e-05,0,0.9,0,0
0.91,1.7064210822902e-05,2.2515149056307e-05,0,0.91,0,0
0.92,1.5168187398135e-05,2.2667926789414e-05,0,0.92,0,0
0.93,1.3272163973368e-05,2.2815013069633e-05,0,0.93,0,0
0.94,1.1376140548601e-05,2.2956407896964e-05,0,0.94,0,0
0.95,9.4801171238343e-06,2.3092111271407e-05,0,0.95,0,0
0.96,7.5840936990675e-06,2.3222123192961e-05,0,0.96,0,0
0.97,5.6880702743006e-06,2.3346443661628e-05,0,0.97,0,0
0.98,3.7920468495338e-06,2.3465072677407e-05,0,0.98,0,0
0.99,1.8960234247669e-06,2.3578010240298e-05,0,0.99,0,0
1,2.2745318936272e-71,2.36852563503e-05,0,1,0,0
