time,pressure,pressure_reference,platen,platen_reference,edge_ux,edge_ux_reference
9.800000000000000377e-02,2.995459218351199967e-05,2.977262699339623371e-05,-4.872210042368299584e-06,-4.874095375742662720e-06,1.794456625617100122e-05,1.792571290924004944e-05
1.000000000000000056e-01,2.950034996986200146e-05,2.931815799869615376e-05,-4.879228223549100340e-06,-4.881122075156980066e-06,1.787438442891200140e-05,1.785544591509687768e-05
1.019999999999999934e-01,2.905282307909999931e-05,2.887050752024012467e-05,-4.886138937442899769e-06,-4.888040803172842508e-06,1.780527731124299933e-05,1.778625863493825664e-05
1.039999999999999952e-01,2.861193742380999848e-05,2.842959150530141634e-05,-4.892943921593099842e-06,-4.894853288957489739e-06,1.773722743529499942e-05,1.771813377709178264e-05
1.059999999999999970e-01,2.817761586525899945e-05,2.799532408570033900e-05,-4.899644876932399692e-06,-4.901561223290264905e-06,1.767021789630700068e-05,1.765105443376403267e-05
1.079999999999999988e-01,2.774977930689799971e-05,2.756761808096232225e-05,-4.906243462316100027e-06,-4.908166260980644641e-06,1.760423206067300133e-05,1.758500405686023023e-05
1.100000000000000006e-01,2.732834637062299952e-05,2.714638542090084991e-05,-4.912741300294299785e-06,-4.914670022968592792e-06,1.753925367800599936e-05,1.751996643698074872e-05
1.120000000000000023e-01,2.691323483843199998e-05,2.673153750003001786e-05,-4.919139979965999907e-06,-4.921074098155114651e-06,1.747526687889899982e-05,1.745592568511553013e-05
1.140000000000000041e-01,2.650436114828800133e-05,2.632298547430899152e-05,-4.925441057849899791e-06,-4.927380045003590538e-06,1.741225610135100117e-05,1.739286621663077464e-05
1.160000000000000059e-01,2.610164144033099896e-05,2.592064050911023704e-05,-4.931646060397500002e-06,-4.933589392946235891e-06,1.735020605696899836e-05,1.733077273720432112e-05
1.179999999999999938e-01,2.570499139412899832e-05,2.552441398593922333e-05,-4.937756482701899651e-06,-4.939703643624795313e-06,1.728910181360500165e-05,1.726963023041872859e-05
1.199999999999999956e-01,2.531432688949300161e-05,2.513421767427886379e-05,-4.943773794673300153e-06,-4.945724271990117551e-06,1.722892870670900053e-05,1.720942394676550113e-05
1.219999999999999973e-01,2.492956359320299875e-05,2.474996387395386066e-05,-4.949699437957900019e-06,-4.951652727281500069e-06,1.716967229605900050e-05,1.715013939385167594e-05
1.239999999999999991e-01,2.455061756766100157e-05,2.437156553258247200e-05,-4.955534828552000309e-06,-4.957490433903490121e-06,1.711131840269699929e-05,1.709176232763177542e-05
1.260000000000000009e-01,2.417740548034800046e-05,2.399893634198220702e-05,-4.961281357451100385e-06,-4.963238792215144123e-06,1.705385308696599848e-05,1.703427874451522863e-05
1.280000000000000027e-01,2.380984424385300025e-05,2.363199081680245932e-05,-4.966940394012200271e-06,-4.968899179244442344e-06,1.699726272748699977e-05,1.697767487422225489e-05
