gamma,p,stress_error_over_Ks,pore,solid_fraction,hessian_min
-0.525,0.1,0.001173151387360806,0.13831434176304047,0.8616856582369595,2.483878487663306
-0.5,0.1,0.0011459341164738869,0.13742544385109734,0.8625745561489027,2.4838789201255462
-0.475,0.1,0.0011186893579308219,0.13653564821063913,0.8634643517893609,2.4838793530013463
-0.44999999999999996,0.1,0.001091417085161315,0.13564495397390075,0.8643550460260992,2.4838797862910598
-0.425,0.1,0.001064117271572009,0.1347533602723563,0.8652466397276437,2.4838802199950405
-0.4,0.1,0.001036789890545981,0.133860866236718,0.866139133763282,2.483880654113643
-0.375,0.1,0.001009434915443063,0.1329674709969363,0.8670325290030637,2.483881088647222
-0.35,0.1,0.0009820523195998238,0.1320731736821985,0.8679268263178015,2.4838815235961316
-0.325,0.1,0.0009546420763293376,0.1311779734209294,0.8688220265790706,2.483881958960726
-0.3,0.1,0.000927204158921327,0.13028186934078956,0.8697181306592104,2.4838823947413626
-0.275,0.1,0.0008997385406422002,0.12938486056867593,0.8706151394313241,2.4838828309383945
-0.25,0.1,0.0008722451947348718,0.12848694623072054,0.8715130537692795,2.483883267552177
-0.22500000000000003,0.1,0.000844724094418817,0.12758812545229004,0.87241187454771,2.4838837045830675
-0.2,0.1,0.0008171752128901018,0.12668839735798576,0.8733116026420142,2.483884142031421
-0.175,0.1,0.0007895985233213403,0.1257877610716427,0.8742122389283573,2.4838845798975933
-0.15000000000000002,0.1,0.0007619939988616482,0.12488621571632896,0.875113784283671,2.4838850181819416
-0.125,0.1,0.000734361612636648,0.12398376041434556,0.8760162395856544,2.483885456884822
-0.10000000000000003,0.1,0.0007067013377484699,0.12308039428722584,0.8769196057127742,2.4838858960065906
-0.07500000000000007,0.1,0.0006790131472757105,0.12217611645573478,0.8778238835442652,2.483886335547606
-0.050000000000000044,0.1,0.0006512970142734444,0.12127092603986867,0.8787290739601313,2.4838867755082252
-0.025000000000000022,0.1,0.0006235529117731506,0.12036482215885425,0.8796351778411458,2.483887215888805
0.0,0.1,0.0005957808127827744,0.1194578039311488,0.8805421960688512,2.4838876566897024
0.025000000000000022,0.1,0.0005679806902866623,0.11854987047443921,0.8814501295255608,2.4838880979112767
0.04999999999999993,0.1,0.0005401525172455745,0.11764102090564144,0.8823589790943586,2.483888539553885
0.07499999999999996,0.1,0.0005122962665966375,0.11673125434090026,0.8832687456590997,2.4838889816178864
0.09999999999999998,0.1,0.0004844119112533287,0.1158205698955882,0.8841794301044118,2.4838894241036393
0.125,0.1,0.00045649942410550025,0.11490896668430606,0.8850910333156939,2.4838898670115026
0.1499999999999999,0.1,0.00042855877801934356,0.11399644382088114,0.8860035561791189,2.4838903103418346
0.17499999999999993,0.1,0.0004005899458373554,0.11308300041836805,0.886916999581632,2.4838907540949955
0.19999999999999996,0.1,0.0003725929003783286,0.11216863558904655,0.8878313644109534,2.483891198271344
0.22499999999999998,0.1,0.0003445676144373798,0.11125334844442292,0.8887466515555771,2.4838916428712396
0.25,0.1,0.0003165140607858221,0.11033713809522783,0.8896628619047722,2.483892087895043
0.2749999999999999,0.1,0.0002884322121713627,0.10942000365141691,0.8905799963485831,2.483892533343113
0.29999999999999993,0.1,0.00026032204131778904,0.10850194422216974,0.8914980557778303,2.483892979215812
0.32499999999999996,0.1,0.00023218352092522175,0.10758295891588932,0.8924170410841107,2.483893425513499
0.35,0.1,0.00020401662366997215,0.10666304684020178,0.8933369531597982,2.4838938722365347
0.3749999999999999,0.1,0.00017582132220448238,0.1057422071019557,0.8942577928980443,2.4838943193852803
0.3999999999999999,0.1,0.00014759758915744927,0.1048204388072217,0.8951795611927783,2.4838947669600975
0.42499999999999993,0.1,0.00011934539713377365,0.10389774106129168,0.8961022589387083,2.4838952149613474
0.44999999999999984,0.1,9.106471871421196e-05,0.10297411296867875,0.8970258870313212,2.483895663389391
0.475,0.1,6.275552645615392e-05,0.10204955363311652,0.8979504463668835,2.483896112244591
0.4999999999999999,0.1,3.4417792892671475e-05,0.1011240621575582,0.8988759378424418,2.483896561527309
