time,B_anisotropy,B_par,B_per,J_max,J_min,Jbar_max,Jbar_min,center_pressure,edge_ux,ln_h_max,ln_h_min,mass,mass_reaction,outflow_gradient,platen_max,platen_min,right_reaction,solid_fraction_max,solid_fraction_min,stability_max,stability_min,top_displacement,top_reaction
0.5075,-0.037912063065438,0.57737298283364,0.61528504589908,0.99995771259191,0.99994109476306,0.99998074058964,0.99997351531343,1.070589904099e-06,1.5846500559662e-21,5.5721175957874e-06,3.2530264061311e-06,0.0099970251435828,-2.3681715795623e-07,2.381572381429e-07,-4.8215044763885e-06,-5.2419522655491e-06,-2.4458057382766e-06,0.9000291802142,0.90002072607441,2.5,2.5,-5.0361295078142e-06,-9.9999999999993e-05
0.51,-0.037912063065438,0.57737298283364,0.61528504589908,0.99995770427069,0.9999410975255,0.99998074209177,0.99997351659927,1.0471419971678e-06,1.583803685055e-21,5.5723251110957e-06,3.2531454447909e-06,0.0099970245645067,-2.316304224154e-07,2.3294115237843e-07,-4.8221494803186e-06,-5.2420416926662e-06,-2.4451416240176e-06,0.9000291788851,0.90002073491597,2.5,2.5,-5.036572250656e-06,-0.00010000000000001
0.5125,-0.037912063065438,0.57737298283364,0.61528504589908,0.99995769613172,0.99994110022744,0.999980743561,0.99997351785694,1.0242076429361e-06,1.5829758512471e-21,5.5725280814125e-06,3.2532618762889e-06,0.0099970239981135,-2.2655728604558e-07,2.2783930857555e-07,-4.8227803574656e-06,-5.2421291611654e-06,-2.4444920550929e-06,0.90002917758511,0.90002074356388,2.5,2.5,-5.0370052966074e-06,-0.00010000000000001
0.515,-0.037912063065438,0.57737298283364,0.61528504589908,0.99995768817102,0.9999411028702,0.99998074499805,0.99997351908707,1.0017755936431e-06,1.5821661485244e-21,5.5727266063066e-06,3.2533757577187e-06,0.0099970234441254,-2.2159526073193e-07,2.2284920461818e-07,-4.8233974172323e-06,-5.242214713939e-06,-2.4438567129264e-06,0.90002917631358,0.90002075202239,2.5,2.5,-5.0374288580481e-06,-9.9999999999996e-05
0.5175,-0.037912063065438,0.57737298283364,0.61528504589908,0.99995768038466,0.99994110545508,0.99998074640363,0.99997352029026,9.7983484790078e-07,1.5813741797975e-21,5.5729207831721e-06,3.253487144925e-06,0.0099970229022706,-2.1674191307169e-07,2.1796839323796e-07,-4.8240009622421e-06,-5.2422983929489e-06,-2.4432352859403e-06,0.90002917506991,0.90002076029564,2.5,2.5,-5.0378431427071e-06,-9.9999999999992e-05
0.52,-0.037912063065438,0.57737298283364,0.61528504589908,0.99995767276884,0.99994110798335,0.99998074777842,0.99997352146709,9.5837464522236e-07,1.5805995566664e-21,5.5731107071694e-06,3.2535960925503e-06,0.0099970223722834,-2.1199486266662e-07,2.1319448066605e-07,-4.8245912884979e-06,-5.2423802392347e-06,-2.442627469351e-06,0.90002917385348,0.90002076838769,2.5,2.5,-5.0382483537625e-06,-9.9999999999999e-05
0.5225,-0.037912063065438,0.57737298283364,0.61528504589908,0.99995766531983,0.99994111045624,0.99998074912311,0.99997352261815,9.3738446081086e-07,1.5798418992147e-21,5.5732964714694e-06,3.2537026540193e-06,0.009997021853904,-2.073517815714e-07,2.0852512564645e-07,-4.8251686855105e-06,-5.2424602929346e-06,-2.4420329650925e-06,0.90002917266368,0.90002077630251,2.5,2.5,-5.0386446899434e-06,-9.9999999999998e-05
0.525,-0.037912063065438,0.57737298283364,0.61528504589908,0.99995765803395,0.99994111287497,0.99998075043834,0.999973523744,9.168540004417e-07,1.5791008358558e-21,5.573478167201e-06,3.2538068816105e-06,0.009997021346878,-2.0281039243977e-07,2.03958038163e-07,-4.8257334364584e-06,-5.2425385933069e-06,-2.4414514815602e-06,0.90002917149995,0.90002078404398,2.5,2.5,-5.0390323456258e-06,-0.00010000000000001
0.5275,-0.037912063065438,0.57737298283364,0.61528504589908,0.99995765090766,0.99994111524073,0.99998075172476,0.99997352484519,8.9677319527173e-07,1.5783760031762e-21,5.5736558834667e-06,3.2539088264148e-06,0.0099970208509568,-1.9836846825504e-07,1.9949097838459e-07,-4.8262858183093e-06,-5.2426151787584e-06,-2.4408827336049e-06,0.90002917036171,0.9000207916159,2.5,2.5,-5.0394115109291e-06,-0.0001
0.53,-0.037912063065438,0.57737298283364,0.61528504589908,0.99995764393744,0.99994111755467,0.99998075298301,0.99997352592227,8.7713219701657e-07,1.5776670456704e-21,5.5738297074392e-06,3.2540085384197e-06,0.0099970203658972,-1.9402383043996e-07,1.951217555136e-07,-4.8268261019724e-06,-5.2426900868451e-06,-2.4403264422894e-06,0.90002916924839,0.90002079902198,2.5,2.5,-5.039782371808e-06,-9.9999999999998e-05
0.5325,-0.037912063065438,0.57737298283364,0.61528504589908,0.99995763711988,0.99994111981794,0.99998075421371,0.99997352697575,8.579213731058e-07,1.5769736156461e-21,5.5739997242944e-06,3.2541060665563e-06,0.0099970198914614,-1.8977434826271e-07,1.9084822674486e-07,-4.8273545524206e-06,-5.2427633543072e-06,-2.439782334778e-06,0.90002916815946,0.90002080626585,2.5,2.5,-5.040145110145e-06,-9.9999999999993e-05
0.535,-0.037912063065438,0.57737298283364,0.61528504589908,0.99995763045164,0.99994112203163,0.99998075541744,0.99997352800616,8.3913130192785e-07,1.5762953730374e-21,5.5741660174775e-06,3.2542014586663e-06,0.0099970194274165,-1.8561793765757e-07,1.8666829618436e-07,-4.8278714288242e-06,-5.2428350170758e-06,-2.4392501442427e-06,0.90002916709438,0.90002081335107,2.5,2.5,-5.0404999038392e-06,-0.00010000000000002
